Account,date,Net PnL,Size USD,Fee,Trade Count,sentiment_value,rolling_7d_Net PnL_mean,rolling_7d_Net PnL_std,rolling_7d_Size USD_mean,rolling_7d_Size USD_std,rolling_7d_Trade Count_mean,rolling_7d_Trade Count_std,next_day_pnl,target_profitable,target_volatility
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1090.635686,101103.92,9.939454,45,75.0,1486.3197635714284,1191.4952020745511,91236.30285714284,60317.73827007259,39.714285714285715,36.279995799863265,2470.617401,1,1132.2187924937482
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2470.617401,204481.03,36.505066,48,79.0,1471.2131034285715,1175.9402461328357,99824.67285714285,72243.84447047154,38.142857142857146,35.53603134579782,126.127164,1,1178.3647351402437
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.127164,6887.91,0.6612359999999999,2,71.0,1190.9765792857143,1236.687993636544,86821.77714285716,80379.39231133735,35.142857142857146,37.83925902828338,5262.477468,1,2571.4202155779594
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5262.477468,305295.15,33.956321,82,79.0,1758.7405547142857,1978.533649307932,117207.91142857143,115469.45981835084,44.142857142857146,40.74075998075545,1213.7443719999999,1,2706.6967974262125
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1213.7443719999999,48774.27,4.682328,2,76.0,1478.4818634285712,1880.931282604508,99235.82857142857,114840.42933239295,28.571428571428573,30.46231082751902,2203.320622,1,2110.684780098551
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2203.320622,261851.91,34.478052,93,79.0,1798.9599074285713,1766.7294525353332,134814.86000000002,121957.29028946333,40.285714285714285,37.52649857418216,6557.118617,1,2842.723648720212
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6557.118617,330222.55,64.333138,71,72.0,2703.434475714286,2351.124187643824,179802.39142857143,128437.4368814566,49.0,36.38681079732051,454.563573,1,3142.5808465533173
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,454.563573,70396.23,7.409347,43,72.0,2612.5670309999996,2434.653015241657,175415.57857142857,132047.0882047415,48.714285714285715,36.431279077711444,3750.942997,1,3054.557168731728
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3750.942997,241097.24,23.145723,38,74.0,2795.4706875714287,2470.0467518230857,180646.4657142857,134099.6805485049,47.285714285714285,36.659306620621756,2449.275138,1,1660.287663311617
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2449.275138,181816.09,18.427083,46,65.0,3127.3489695714284,2192.0401414518738,205636.20571428575,110554.86461439886,53.57142857142857,30.923869652514608,2430.8474370000004,1,756.8939911296515
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2430.8474370000004,97562.99,10.620963,14,67.0,2722.8303937142855,1983.7310647277834,175960.18285714285,107173.93883294586,43.857142857142854,31.184550509446034,356.44333500000005,1,1203.012670631966
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,356.44333500000005,40396.43,3.878045,12,71.0,2600.358817,2114.575832327962,174763.34857142856,108864.41625791816,45.285714285714285,29.107354658884674,-13.932028,0,1317.6542870063338
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.932028,330.51,0.087448,7,48.0,2283.6084384285714,2338.2025639965022,137403.14857142858,118448.77415657486,33.0,23.151673805580476,0.898335,1,209.6863118281729
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.898335,82.3,0.017665,2,69.0,1347.005541,1506.1235362855082,90240.2557142857,91549.61973496115,23.142857142857142,18.497104020436797,-0.004568,0,8.313934508873016
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,-0.004568,47.59,0.004568,1,68.0,1282.0672351428573,1559.85647426541,80190.45,97742.80763780982,17.142857142857142,17.780406551675345,1.5308940000000004,1,0.7716873055808582
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.5308940000000004,139.38,0.034866,3,64.0,746.4369347142858,1164.4054551707002,45767.898571428566,70172.08975274481,12.142857142857142,15.741966961263978,-0.003549,0,0.8862053400393789
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,-0.003549,10.56,0.003549,1,76.0,396.5399794285715,906.9693745397825,19795.68,37433.19329397451,5.714285714285714,5.407226205560355,-1.40706,0,1.4694631485520346
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40706,11.97,0.00402,1,70.0,49.07505128571429,135.6420278726828,5859.82,15229.615229628214,3.857142857142857,4.180453381655395,-0.023602,0,0.8045910766676553
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,-0.023602,117.12,0.039342,7,78.0,-1.848796857142857,5.405338499235769,105.63285714285713,110.7290445810395,3.142857142857143,2.73426232761125,3605.184012,1,2081.8670712699713
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3605.184012,214389.55000000002,29.384128,153,78.0,515.1677802857142,1362.5693865218482,30685.49571428572,81005.88873178061,24.0,56.92392584259571,1541.650236,1,1808.8878630947786
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1541.650236,161572.27,25.752448,23,74.0,735.2751947142858,1389.8221859197731,53755.49142857144,92952.44593746691,27.0,56.11892134862658,292.20056200000016,1,1673.078772429487
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,292.20056200000016,185290.04,31.148417,52,83.0,777.0187847142859,1368.2784414733237,80218.69857142857,101123.38395954244,34.285714285714285,55.48787941437989,8256.964239,1,4283.573801496532
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8256.964239,117862.64,19.661017,26,76.0,1956.3664054285716,3078.0213400131465,97036.30714285714,95201.69646383682,37.57142857142857,53.98721188966003,-38.796082999999996,0,4696.925564123992
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-38.796082999999996,60033.97,5.763223,36,83.0,1950.8246148571432,3082.162855150055,105611.08,87388.66087399248,42.57142857142857,51.60380200094158,125.47610900000001,1,4742.84942275324
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,125.47610900000001,6576.3,0.849321,14,80.0,1968.9507818571433,3069.1137685008525,106548.84142857142,86092.22587577801,44.42857142857143,50.06947554101582,754.053381,1,418.47043155281796
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,754.053381,50820.630000000005,4.878869,10,83.0,2076.676065142857,3000.9620223554966,113792.2,77332.4928005626,44.857142857142854,49.707238143046375,3130.0134169999997,1,1584.6944981450654
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3130.0134169999997,132567.97,16.281381,67,87.0,2008.7945515714289,2965.792926344732,102103.40285714286,64753.62733473794,32.57142857142857,20.670890505387423,2490.40123308,1,1229.443892030752
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2490.40123308,171689.47,16.79201892,115,81.0,2144.330408297143,2962.563571656398,103548.71714285715,66394.33405231293,45.714285714285715,36.64566498106921,12923.77262424,1,5847.820986502759
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,12923.77262424,687924.26,103.51397576,235,75.0,3948.840702902857,4875.6689317565015,175353.60571428572,232798.47602356228,71.85714285714286,80.68752190070151,3478.571108,1,5759.680980314177
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3478.571108,228247.86000000002,30.702335,219,74.0,3266.2131127600005,4491.329559911699,191122.9228571429,231992.33970434425,99.42857142857143,94.24234211658282,22.969353,1,6678.120247180061
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,22.969353,12857.89,1.435247,8,73.0,3275.036746474286,4483.808771569105,184383.48285714284,237064.98479908975,95.42857142857143,97.90617471650623,650.988932,1,1840.7794111371536
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,650.988932,59343.64,6.704633,51,70.0,3350.110006902857,4426.316929504343,191921.6742857143,231236.04095627947,100.71428571428571,93.68513629122154,3404.724908,1,1798.7838971045935
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3404.724908,205117.68,25.233412,53,70.0,3728.7773679028573,4278.111720393732,213964.11000000002,222742.07314199695,106.85714285714286,87.98187042686418,11132.181057,1,5433.722307979372
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11132.181057,633196.38,74.525164,232,78.0,4871.944173617143,5084.576266318376,285482.45428571425,268020.65732029936,130.42857142857142,97.149124447688,3685.384558,1,4382.676626434546
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3685.384558,226664.16,24.977222,49,70.0,5042.656077177143,5010.816199544746,293335.9814285714,264918.0501439325,121.0,101.97875595763394,3900.26386,1,4238.741510484185
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3900.26386,217121.19,44.465579,50,61.0,3753.583396571429,3610.4195793104905,226078.4,199805.38397049002,94.57142857142857,90.87877849615045,99.700074,1,2134.9313581737015
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,99.700074,42271.19,4.980566,9,63.0,3270.887534571429,3869.8630841794234,199510.30428571426,211491.72036736176,64.57142857142857,76.47844389729947,-3278.530751,0,3591.467217943034
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3278.530751,255051.3,29.149313,33,77.0,2799.2446625714288,4484.116786243127,234109.36285714287,195037.81734650096,68.14285714285714,73.93787611102664,16105.921621,1,10355.09991486452
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16105.921621,683441.43,104.420046,409,76.0,5007.092189571429,6569.808903749094,323266.19,239427.1535232748,119.28571428571429,147.41179767996212,536.148554,1,10269.100945069873
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,536.148554,80548.71,12.473436,35,84.0,4597.295567571428,6772.7463333849155,305470.6228571428,253866.13935902176,116.71428571428571,148.9101678705591,3519.6145260000003,1,8263.716162171506
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3519.6145260000003,175718.74,21.102389,137,75.0,3509.786063142858,6129.144679182867,240116.67428571428,210642.47329353343,103.14285714285714,140.75798209625455,2545.53484,1,1521.3773193570385
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2545.53484,253685.34,37.181053,128,71.0,3346.9503891428576,6138.835725431181,243976.84285714288,210602.4460012124,114.42857142857143,138.84746683904262,1137.5201160000001,1,1197.6164157630844
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1137.5201160000001,121182.37000000001,12.812707,37,72.0,2952.272711428572,6185.9633773140995,230271.29714285713,215701.45423739307,112.57142857142857,139.93552937318088,38.026646,1,1256.9134613906358
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,38.026646,47911.02,7.354436,36,72.0,2943.462221714286,6190.745425468895,231076.98714285714,214891.2091423698,116.42857142857143,136.9450706705151,5011.992228,1,2612.813096012239
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5011.992228,290703.24,37.265119999999996,134,70.0,4127.822647285715,5563.251837558147,236170.1214285714,215973.89226280103,130.85714285714286,131.91844522460147,6170.100335,1,3257.9102638998834
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6170.100335,394910.55,45.998861,172,76.0,2708.419606428572,2319.9042448429987,194951.42428571428,124580.87471439617,97.0,58.765068989437296,9511.703995,1,2336.4836611919745
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9511.703995,595897.22,97.74337,148,68.0,3990.641812285715,3223.584823392841,268572.64,183871.02921608838,113.14285714285714,54.24152336672381,14818.284997,1,4361.139279656261
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14818.284997,1032269.1,164.396728,351,44.0,5604.737593857143,5182.1464112873355,390936.9771428571,334825.96264087904,143.71428571428572,105.76501356894006,1969.815527,1,6456.560633909002
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1969.815527,121983.85,16.000068,76,72.0,5522.491977714286,5243.002243012491,372122.47857142857,347292.0065200693,136.28571428571428,108.8342995654621,10.173031,1,8043.667762400052
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,10.173031,42145.06,4.417903,20,54.0,5361.442394142859,5414.649238948964,360831.4342857143,357932.06330862216,133.85714285714286,111.57423324320676,1951.435393,1,1126.1317344174392
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,1951.435393,341318.58,104.103473,73,49.0,5634.786500857144,5142.582551608409,402746.8,331374.7758181314,139.14285714285714,106.94613686560244,2622.6398280000003,1,1356.7115707418145
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2622.6398280000003,231829.37,25.810961,58,44.0,5293.450443714287,5268.562652593263,394336.24714285706,335414.99147471355,128.28571428571428,111.32342413842986,234.149646,1,1231.8327186163722
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,234.149646,13764.55,1.3213940000000002,2,44.0,4445.457488142858,5572.864010942864,339886.8185714286,364943.05582652893,104.0,118.50879010998857,615.587497,1,1283.1367323255026
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,615.587497,108650.81999999999,11.969258,71,46.0,3174.5837027142866,5228.704252141261,270280.19,354286.5568491537,93.0,117.31155100841517,969.493121,1,367.7576310331692
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,969.493121,153563.73,21.181347,58,43.0,1196.1848632857148,993.6716263609255,144750.85142857142,112402.63591278491,51.142857142857146,28.777471347268495,1049.97713,1,231.09205224354244
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1049.97713,36934.96,3.54597,5,47.0,1064.7793780000006,933.3006207987436,132601.01,119637.44879437862,41.0,30.983866769659414,-22360.205586,0,13492.70157178568
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22360.205586,348457.81,56.602002,118,46.0,-2130.9889958571425,8956.873318051847,176359.97428571427,135945.2496733483,55.0,40.5709255502016,2374.096825,1,13913.875948862413
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2374.096825,129157.99,16.026525,101,50.0,-2070.608791285714,8990.342659326157,146051.31857142856,115089.1313253572,59.0,43.88621651498338,446.000698,1,13757.581640087967
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,446.000698,108503.92,16.740029,28,50.0,-2381.5572384285706,8837.302425460217,128433.39714285715,109050.63337712115,54.714285714285715,45.43755526622697,14.175778999999999,1,1256.5332452807575
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.175778999999999,1706.16,0.370271,5,54.0,-2412.982076571428,8826.835847730246,126710.76999999999,111237.22387955735,55.142857142857146,44.86806054581431,3064.64771,1,1650.7151952988952
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3064.64771,314138.47000000003,48.073629,131,47.0,-2063.1163318571425,9013.448642983023,156066.14857142858,131029.97941588845,63.714285714285715,53.334523796237534,708.5777380000001,1,1598.8870501821598
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,708.5777380000001,356494.68,61.884528,221,44.0,-2100.3899579999993,8999.346099384451,185056.2842857143,151269.88649714083,87.0,79.55920227520296,1706.9072800000001,1,1182.5950745884986
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1706.9072800000001,145023.33,20.246741,69,49.0,-2006.5427937142852,9041.003168312818,200497.48,138617.6806966001,96.14285714285714,71.87124731404194,2679.050285,1,985.2652735076214
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2679.050285,282910.54,41.777771,188,55.0,1570.4937592857148,1194.1028475656933,191133.58428571426,128824.84479222557,106.14285714285714,79.84657907810563,1403.048618,1,666.5298646508525
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1403.048618,265560.55,34.126202,121,49.0,1431.7725868571433,1140.3833204776713,210619.66428571427,128202.63358998601,109.0,79.98958265507653,969.2893120000003,1,888.7828732337223
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,969.2893120000003,295546.9,31.916074000000002,125,50.0,1506.5281031428578,1080.5762781881465,237340.09000000003,122748.13891258877,122.85714285714286,71.57846177780138,3597.738652,1,1409.1106778051078
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3597.738652,189206.48,24.886989,79,25.0,2018.4656564285722,1104.3366220590947,264125.85,73227.71619176395,133.42857142857142,54.75964798662449,5246.30343,1,2157.133959902167
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5246.30343,342731.13,56.733821999999996,86,21.0,2330.1307592857147,1631.045170937555,268210.5157142857,77173.53490521752,127.0,57.65703195043354,943.2524770000001,1,2171.033171274367
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,943.2524770000001,47082.770000000004,5.349213,12,26.0,2363.6557220000004,1594.1549383603578,224008.81428571427,102600.66628714102,97.14285714285714,54.91638666017195,-380.127335,0,2941.776809579009
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-380.127335,102889.35,9.877271,101,33.0,2065.5079198571434,1902.7507267700978,217989.67428571428,109040.50311086551,101.71428571428571,53.49677337844544,-5862.283243999999,0,3608.3395070124
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5862.283243999999,85842.95999999999,19.243244,2,20.0,845.3174157142865,3506.5212202515913,189837.1628571429,114774.47154114234,75.14285714285714,49.542670401141926,553.321913,1,3466.154219489269
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,553.321913,28328.35,3.15862,18,28.0,723.9278864285722,3498.6948938927953,155946.8485714286,123389.80735777707,60.42857142857143,48.94506152431566,23557.517512,1,15469.742947715245
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23557.517512,544456.68,112.67065099999999,170,24.0,3950.8176292857147,9326.200430643923,191505.3885714286,188834.6338943204,66.85714285714286,60.44399217851338,777.471527,1,13217.247275720347
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,777.471527,49275.18,10.738006,24,34.0,3547.9223257142867,9404.584654805945,171515.20285714287,196374.64547959637,59.0,62.15303693304132,199.39583,1,13322.077635146945
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,199.39583,79978.34,17.30131,20,45.0,2826.935525714286,9446.04549298413,133979.09000000003,182838.45032286152,49.57142857142857,62.380170842069,490.538167,1,289.04040229004255
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,490.538167,44620.25,9.577927,33,46.0,2762.2620528571433,9462.627056974441,133627.30142857143,183035.7702149151,52.57142857142857,60.7559520893691,937.539817,1,371.80435738884535
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,937.539817,31065.52,3.785233,15,30.0,2950.500217428572,9402.613376460951,123366.75428571431,187015.9104760361,40.285714285714285,57.96181008708607,5812.499992,1,2952.0705967646777
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5812.499992,196439.4,33.132635,152,32.0,4618.326394000001,8578.162304441381,139166.24571428573,187986.663328086,61.714285714285715,68.2610535266738,80.433802,1,3091.8292922725
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,80.433802,8544.52,1.835731,14,34.0,4550.770949571429,8617.283724270941,136339.98428571428,190067.96826483405,61.142857142857146,68.70329582445703,100.909668,1,3303.514948678131
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,100.909668,50142.5,5.976523,43,32.0,1199.8269718571432,2061.0896977040197,65723.67285714285,61534.706006626555,43.0,49.15282290977805,643.304756,1,319.2270360916232
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,643.304756,30907.17,3.462904,32,49.0,1180.6602902857146,2066.2891768842815,63099.67142857142,62732.977145705576,44.142857142857146,48.72859725537143,4450.327121,1,2370.128122400313
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4450.327121,61012.3,12.594714,63,32.0,1787.9361890000005,2336.794774108095,60390.23714285715,62290.50082353135,50.285714285714285,47.88080438517537,79.962327,1,2377.3536552420264
